scenario_id,scenario_type,source_a_transaction_id,source_b_transaction_id,source_a_line_id,source_b_line_id,expected_match_method,expected_reconciliation_status,expected_review_required,expected_notes
SCN-1296,NORMALIZED_NAME_MATCH,TXN-A-001296,TXN-B-001296,TXN-A-001296-L2591,TXN-B-001296-L2592,NORMALIZED_NAME,MATCHED,N,Matched via normalized product name
SCN-1297,NORMALIZED_NAME_MATCH,TXN-A-001297,TXN-B-001297,TXN-A-001297-L2593,TXN-B-001297-L2594,NORMALIZED_NAME,MATCHED,N,Matched via normalized product name
SCN-1298,NORMALIZED_NAME_MATCH,TXN-A-001298,TXN-B-001298,TXN-A-001298-L2595,TXN-B-001298-L2596,NORMALIZED_NAME,MATCHED,N,Matched via normalized product name
SCN-1299,NORMALIZED_NAME_MATCH,TXN-A-001299,TXN-B-001299,TXN-A-001299-L2597,TXN-B-001299-L2598,NORMALIZED_NAME,MATCHED,N,Matched via normalized product name
SCN-1300,NORMALIZED_NAME_MATCH,TXN-A-001300,TXN-B-001300,TXN-A-001300-L2599,TXN-B-001300-L2600,NORMALIZED_NAME,MATCHED,N,Matched via normalized product name
SCN-1301,NORMALIZED_NAME_MATCH,TXN-A-001301,TXN-B-001301,TXN-A-001301-L2601,TXN-B-001301-L2602,NORMALIZED_NAME,MATCHED,N,Matched via normalized product name
SCN-1302,NORMALIZED_NAME_MATCH,TXN-A-001302,TXN-B-001302,TXN-A-001302-L2603,TXN-B-001302-L2604,NORMALIZED_NAME,MATCHED,N,Matched via normalized product name
SCN-1303,NORMALIZED_NAME_MATCH,TXN-A-001303,TXN-B-001303,TXN-A-001303-L2605,TXN-B-001303-L2606,NORMALIZED_NAME,MATCHED,N,Matched via normalized product name
SCN-1304,NORMALIZED_NAME_MATCH,TXN-A-001304,TXN-B-001304,TXN-A-001304-L2607,TXN-B-001304-L2608,NORMALIZED_NAME,MATCHED,N,Matched via normalized product name
SCN-1305,NORMALIZED_NAME_MATCH,TXN-A-001305,TXN-B-001305,TXN-A-001305-L2609,TXN-B-001305-L2610,NORMALIZED_NAME,MATCHED,N,Matched via normalized product name
SCN-1306,NORMALIZED_NAME_MATCH,TXN-A-001306,TXN-B-001306,TXN-A-001306-L2611,TXN-B-001306-L2612,NORMALIZED_NAME,MATCHED,N,Matched via normalized product name
SCN-1307,NORMALIZED_NAME_MATCH,TXN-A-001307,TXN-B-001307,TXN-A-001307-L2613,TXN-B-001307-L2614,NORMALIZED_NAME,MATCHED,N,Matched via normalized product name
SCN-1308,NORMALIZED_NAME_MATCH,TXN-A-001308,TXN-B-001308,TXN-A-001308-L2615,TXN-B-001308-L2616,NORMALIZED_NAME,MATCHED,N,Matched via normalized product name
SCN-1309,NORMALIZED_NAME_MATCH,TXN-A-001309,TXN-B-001309,TXN-A-001309-L2617,TXN-B-001309-L2618,NORMALIZED_NAME,MATCHED,N,Matched via normalized product name
SCN-1310,NORMALIZED_NAME_MATCH,TXN-A-001310,TXN-B-001310,TXN-A-001310-L2619,TXN-B-001310-L2620,NORMALIZED_NAME,MATCHED,N,Matched via normalized product name
SCN-1311,NORMALIZED_NAME_MATCH,TXN-A-001311,TXN-B-001311,TXN-A-001311-L2621,TXN-B-001311-L2622,NORMALIZED_NAME,MATCHED,N,Matched via normalized product name
SCN-1312,NORMALIZED_NAME_MATCH,TXN-A-001312,TXN-B-001312,TXN-A-001312-L2623,TXN-B-001312-L2624,NORMALIZED_NAME,MATCHED,N,Matched via normalized product name
SCN-1313,NORMALIZED_NAME_MATCH,TXN-A-001313,TXN-B-001313,TXN-A-001313-L2625,TXN-B-001313-L2626,NORMALIZED_NAME,MATCHED,N,Matched via normalized product name
SCN-1314,NORMALIZED_NAME_MATCH,TXN-A-001314,TXN-B-001314,TXN-A-001314-L2627,TXN-B-001314-L2628,NORMALIZED_NAME,MATCHED,N,Matched via normalized product name
SCN-1315,NORMALIZED_NAME_MATCH,TXN-A-001315,TXN-B-001315,TXN-A-001315-L2629,TXN-B-001315-L2630,NORMALIZED_NAME,MATCHED,N,Matched via normalized product name
SCN-1316,NORMALIZED_NAME_MATCH,TXN-A-001316,TXN-B-001316,TXN-A-001316-L2631,TXN-B-001316-L2632,NORMALIZED_NAME,MATCHED,N,Matched via normalized product name
SCN-1317,NORMALIZED_NAME_MATCH,TXN-A-001317,TXN-B-001317,TXN-A-001317-L2633,TXN-B-001317-L2634,NORMALIZED_NAME,MATCHED,N,Matched via normalized product name
SCN-1318,NORMALIZED_NAME_MATCH,TXN-A-001318,TXN-B-001318,TXN-A-001318-L2635,TXN-B-001318-L2636,NORMALIZED_NAME,MATCHED,N,Matched via normalized product name
SCN-1319,NORMALIZED_NAME_MATCH,TXN-A-001319,TXN-B-001319,TXN-A-001319-L2637,TXN-B-001319-L2638,NORMALIZED_NAME,MATCHED,N,Matched via normalized product name
SCN-1320,NORMALIZED_NAME_MATCH,TXN-A-001320,TXN-B-001320,TXN-A-001320-L2639,TXN-B-001320-L2640,NORMALIZED_NAME,MATCHED,N,Matched via normalized product name
SCN-1321,NORMALIZED_NAME_MATCH,TXN-A-001321,TXN-B-001321,TXN-A-001321-L2641,TXN-B-001321-L2642,NORMALIZED_NAME,MATCHED,N,Matched via normalized product name
SCN-1322,NORMALIZED_NAME_MATCH,TXN-A-001322,TXN-B-001322,TXN-A-001322-L2643,TXN-B-001322-L2644,NORMALIZED_NAME,MATCHED,N,Matched via normalized product name
SCN-1323,NORMALIZED_NAME_MATCH,TXN-A-001323,TXN-B-001323,TXN-A-001323-L2645,TXN-B-001323-L2646,NORMALIZED_NAME,MATCHED,N,Matched via normalized product name
SCN-1324,NORMALIZED_NAME_MATCH,TXN-A-001324,TXN-B-001324,TXN-A-001324-L2647,TXN-B-001324-L2648,NORMALIZED_NAME,MATCHED,N,Matched via normalized product name
SCN-1325,NORMALIZED_NAME_MATCH,TXN-A-001325,TXN-B-001325,TXN-A-001325-L2649,TXN-B-001325-L2650,NORMALIZED_NAME,MATCHED,N,Matched via normalized product name
SCN-1326,NORMALIZED_NAME_MATCH,TXN-A-001326,TXN-B-001326,TXN-A-001326-L2651,TXN-B-001326-L2652,NORMALIZED_NAME,MATCHED,N,Matched via normalized product name
SCN-1327,NORMALIZED_NAME_MATCH,TXN-A-001327,TXN-B-001327,TXN-A-001327-L2653,TXN-B-001327-L2654,NORMALIZED_NAME,MATCHED,N,Matched via normalized product name
SCN-1328,NORMALIZED_NAME_MATCH,TXN-A-001328,TXN-B-001328,TXN-A-001328-L2655,TXN-B-001328-L2656,NORMALIZED_NAME,MATCHED,N,Matched via normalized product name
SCN-1329,NORMALIZED_NAME_MATCH,TXN-A-001329,TXN-B-001329,TXN-A-001329-L2657,TXN-B-001329-L2658,NORMALIZED_NAME,MATCHED,N,Matched via normalized product name
SCN-1330,NORMALIZED_NAME_MATCH,TXN-A-001330,TXN-B-001330,TXN-A-001330-L2659,TXN-B-001330-L2660,NORMALIZED_NAME,MATCHED,N,Matched via normalized product name
SCN-1331,FUZZY_NAME_MATCH,TXN-A-001331,TXN-B-001331,TXN-A-001331-L2661,TXN-B-001331-L2662,FUZZY_NAME,MATCHED,N,Fuzzy name match above accept threshold
SCN-1332,FUZZY_NAME_MATCH,TXN-A-001332,TXN-B-001332,TXN-A-001332-L2663,TXN-B-001332-L2664,FUZZY_NAME,MATCHED,N,Fuzzy name match above accept threshold
SCN-1333,FUZZY_NAME_MATCH,TXN-A-001333,TXN-B-001333,TXN-A-001333-L2665,TXN-B-001333-L2666,FUZZY_NAME,MATCHED,N,Fuzzy name match above accept threshold
SCN-1334,FUZZY_NAME_MATCH,TXN-A-001334,TXN-B-001334,TXN-A-001334-L2667,TXN-B-001334-L2668,FUZZY_NAME,MATCHED,N,Fuzzy name match above accept threshold
SCN-1335,FUZZY_NAME_MATCH,TXN-A-001335,TXN-B-001335,TXN-A-001335-L2669,TXN-B-001335-L2670,FUZZY_NAME,MATCHED,N,Fuzzy name match above accept threshold
SCN-1336,FUZZY_NAME_MATCH,TXN-A-001336,TXN-B-001336,TXN-A-001336-L2671,TXN-B-001336-L2672,FUZZY_NAME,MATCHED,N,Fuzzy name match above accept threshold
SCN-1337,FUZZY_NAME_MATCH,TXN-A-001337,TXN-B-001337,TXN-A-001337-L2673,TXN-B-001337-L2674,FUZZY_NAME,MATCHED,N,Fuzzy name match above accept threshold
SCN-1338,FUZZY_NAME_MATCH,TXN-A-001338,TXN-B-001338,TXN-A-001338-L2675,TXN-B-001338-L2676,FUZZY_NAME,MATCHED,N,Fuzzy name match above accept threshold
SCN-1339,FUZZY_NAME_MATCH,TXN-A-001339,TXN-B-001339,TXN-A-001339-L2677,TXN-B-001339-L2678,FUZZY_NAME,MATCHED,N,Fuzzy name match above accept threshold
SCN-1340,FUZZY_NAME_MATCH,TXN-A-001340,TXN-B-001340,TXN-A-001340-L2679,TXN-B-001340-L2680,FUZZY_NAME,MATCHED,N,Fuzzy name match above accept threshold
SCN-1341,FUZZY_NAME_MATCH,TXN-A-001341,TXN-B-001341,TXN-A-001341-L2681,TXN-B-001341-L2682,FUZZY_NAME,MATCHED,N,Fuzzy name match above accept threshold
SCN-1342,FUZZY_NAME_MATCH,TXN-A-001342,TXN-B-001342,TXN-A-001342-L2683,TXN-B-001342-L2684,FUZZY_NAME,MATCHED,N,Fuzzy name match above accept threshold
SCN-1343,FUZZY_NAME_MATCH,TXN-A-001343,TXN-B-001343,TXN-A-001343-L2685,TXN-B-001343-L2686,FUZZY_NAME,MATCHED,N,Fuzzy name match above accept threshold
SCN-1344,FUZZY_NAME_MATCH,TXN-A-001344,TXN-B-001344,TXN-A-001344-L2687,TXN-B-001344-L2688,FUZZY_NAME,MATCHED,N,Fuzzy name match above accept threshold
SCN-1345,FUZZY_NAME_MATCH,TXN-A-001345,TXN-B-001345,TXN-A-001345-L2689,TXN-B-001345-L2690,FUZZY_NAME,MATCHED,N,Fuzzy name match above accept threshold
SCN-1346,FUZZY_NAME_MATCH,TXN-A-001346,TXN-B-001346,TXN-A-001346-L2691,TXN-B-001346-L2692,FUZZY_NAME,MATCHED,N,Fuzzy name match above accept threshold
SCN-1347,FUZZY_NAME_MATCH,TXN-A-001347,TXN-B-001347,TXN-A-001347-L2693,TXN-B-001347-L2694,FUZZY_NAME,MATCHED,N,Fuzzy name match above accept threshold
SCN-1348,FUZZY_NAME_MATCH,TXN-A-001348,TXN-B-001348,TXN-A-001348-L2695,TXN-B-001348-L2696,FUZZY_NAME,MATCHED,N,Fuzzy name match above accept threshold
SCN-1349,FUZZY_NAME_MATCH,TXN-A-001349,TXN-B-001349,TXN-A-001349-L2697,TXN-B-001349-L2698,FUZZY_NAME,MATCHED,N,Fuzzy name match above accept threshold
SCN-1350,FUZZY_NAME_MATCH,TXN-A-001350,TXN-B-001350,TXN-A-001350-L2699,TXN-B-001350-L2700,FUZZY_NAME,MATCHED,N,Fuzzy name match above accept threshold
SCN-1351,FUZZY_NAME_MATCH,TXN-A-001351,TXN-B-001351,TXN-A-001351-L2701,TXN-B-001351-L2702,FUZZY_NAME,MATCHED,N,Fuzzy name match above accept threshold
SCN-1352,FUZZY_NAME_MATCH,TXN-A-001352,TXN-B-001352,TXN-A-001352-L2703,TXN-B-001352-L2704,FUZZY_NAME,MATCHED,N,Fuzzy name match above accept threshold
SCN-1353,FUZZY_NAME_MATCH,TXN-A-001353,TXN-B-001353,TXN-A-001353-L2705,TXN-B-001353-L2706,FUZZY_NAME,MATCHED,N,Fuzzy name match above accept threshold
SCN-1354,FUZZY_NAME_MATCH,TXN-A-001354,TXN-B-001354,TXN-A-001354-L2707,TXN-B-001354-L2708,FUZZY_NAME,MATCHED,N,Fuzzy name match above accept threshold
SCN-1355,FUZZY_NAME_MATCH,TXN-A-001355,TXN-B-001355,TXN-A-001355-L2709,TXN-B-001355-L2710,FUZZY_NAME,MATCHED,N,Fuzzy name match above accept threshold
SCN-1356,FUZZY_NAME_MATCH,TXN-A-001356,TXN-B-001356,TXN-A-001356-L2711,TXN-B-001356-L2712,FUZZY_NAME,MATCHED,N,Fuzzy name match above accept threshold
SCN-1357,FUZZY_NAME_MATCH,TXN-A-001357,TXN-B-001357,TXN-A-001357-L2713,TXN-B-001357-L2714,FUZZY_NAME,MATCHED,N,Fuzzy name match above accept threshold
SCN-1358,FUZZY_NAME_MATCH,TXN-A-001358,TXN-B-001358,TXN-A-001358-L2715,TXN-B-001358-L2716,FUZZY_NAME,MATCHED,N,Fuzzy name match above accept threshold
SCN-1359,FUZZY_NAME_MATCH,TXN-A-001359,TXN-B-001359,TXN-A-001359-L2717,TXN-B-001359-L2718,FUZZY_NAME,MATCHED,N,Fuzzy name match above accept threshold
SCN-1360,FUZZY_NAME_MATCH,TXN-A-001360,TXN-B-001360,TXN-A-001360-L2719,TXN-B-001360-L2720,FUZZY_NAME,MATCHED,N,Fuzzy name match above accept threshold
SCN-1361,FUZZY_NAME_MATCH,TXN-A-001361,TXN-B-001361,TXN-A-001361-L2721,TXN-B-001361-L2722,FUZZY_NAME,MATCHED,N,Fuzzy name match above accept threshold
SCN-1362,FUZZY_NAME_MATCH,TXN-A-001362,TXN-B-001362,TXN-A-001362-L2723,TXN-B-001362-L2724,FUZZY_NAME,MATCHED,N,Fuzzy name match above accept threshold
SCN-1363,FUZZY_NAME_MATCH,TXN-A-001363,TXN-B-001363,TXN-A-001363-L2725,TXN-B-001363-L2726,FUZZY_NAME,MATCHED,N,Fuzzy name match above accept threshold
SCN-1364,FUZZY_NAME_MATCH,TXN-A-001364,TXN-B-001364,TXN-A-001364-L2727,TXN-B-001364-L2728,FUZZY_NAME,MATCHED,N,Fuzzy name match above accept threshold
SCN-1365,FUZZY_NAME_MATCH,TXN-A-001365,TXN-B-001365,TXN-A-001365-L2729,TXN-B-001365-L2730,FUZZY_NAME,MATCHED,N,Fuzzy name match above accept threshold
SCN-1366,FUZZY_NAME_MATCH,TXN-A-001366,TXN-B-001366,TXN-A-001366-L2731,TXN-B-001366-L2732,FUZZY_NAME,MATCHED,N,Fuzzy name match above accept threshold
SCN-1367,FUZZY_NAME_MATCH,TXN-A-001367,TXN-B-001367,TXN-A-001367-L2733,TXN-B-001367-L2734,FUZZY_NAME,MATCHED,N,Fuzzy name match above accept threshold
SCN-1368,FUZZY_NAME_MATCH,TXN-A-001368,TXN-B-001368,TXN-A-001368-L2735,TXN-B-001368-L2736,FUZZY_NAME,MATCHED,N,Fuzzy name match above accept threshold
SCN-1369,FUZZY_NAME_MATCH,TXN-A-001369,TXN-B-001369,TXN-A-001369-L2737,TXN-B-001369-L2738,FUZZY_NAME,MATCHED,N,Fuzzy name match above accept threshold
SCN-1370,FUZZY_NAME_MATCH,TXN-A-001370,TXN-B-001370,TXN-A-001370-L2739,TXN-B-001370-L2740,FUZZY_NAME,MATCHED,N,Fuzzy name match above accept threshold
SCN-1371,FUZZY_NAME_MATCH,TXN-A-001371,TXN-B-001371,TXN-A-001371-L2741,TXN-B-001371-L2742,FUZZY_NAME,MATCHED,N,Fuzzy name match above accept threshold
SCN-1372,FUZZY_NAME_MATCH,TXN-A-001372,TXN-B-001372,TXN-A-001372-L2743,TXN-B-001372-L2744,FUZZY_NAME,MATCHED,N,Fuzzy name match above accept threshold
SCN-1373,FUZZY_NAME_MATCH,TXN-A-001373,TXN-B-001373,TXN-A-001373-L2745,TXN-B-001373-L2746,FUZZY_NAME,MATCHED,N,Fuzzy name match above accept threshold
SCN-1374,FUZZY_NAME_MATCH,TXN-A-001374,TXN-B-001374,TXN-A-001374-L2747,TXN-B-001374-L2748,FUZZY_NAME,MATCHED,N,Fuzzy name match above accept threshold
SCN-1375,FUZZY_NAME_MATCH,TXN-A-001375,TXN-B-001375,TXN-A-001375-L2749,TXN-B-001375-L2750,FUZZY_NAME,MATCHED,N,Fuzzy name match above accept threshold
SCN-1376,FUZZY_NAME_MATCH,TXN-A-001376,TXN-B-001376,TXN-A-001376-L2751,TXN-B-001376-L2752,FUZZY_NAME,MATCHED,N,Fuzzy name match above accept threshold
SCN-1377,FUZZY_NAME_MATCH,TXN-A-001377,TXN-B-001377,TXN-A-001377-L2753,TXN-B-001377-L2754,FUZZY_NAME,MATCHED,N,Fuzzy name match above accept threshold
SCN-1378,FUZZY_NAME_MATCH,TXN-A-001378,TXN-B-001378,TXN-A-001378-L2755,TXN-B-001378-L2756,FUZZY_NAME,MATCHED,N,Fuzzy name match above accept threshold
SCN-1379,FUZZY_NAME_MATCH,TXN-A-001379,TXN-B-001379,TXN-A-001379-L2757,TXN-B-001379-L2758,FUZZY_NAME,MATCHED,N,Fuzzy name match above accept threshold
SCN-1380,FUZZY_NAME_MATCH,TXN-A-001380,TXN-B-001380,TXN-A-001380-L2759,TXN-B-001380-L2760,FUZZY_NAME,MATCHED,N,Fuzzy name match above accept threshold
SCN-1381,FUZZY_NAME_MATCH,TXN-A-001381,TXN-B-001381,TXN-A-001381-L2761,TXN-B-001381-L2762,FUZZY_NAME,MATCHED,N,Fuzzy name match above accept threshold
SCN-1382,FUZZY_NAME_MATCH,TXN-A-001382,TXN-B-001382,TXN-A-001382-L2763,TXN-B-001382-L2764,FUZZY_NAME,MATCHED,N,Fuzzy name match above accept threshold
SCN-1383,FUZZY_NAME_MATCH,TXN-A-001383,TXN-B-001383,TXN-A-001383-L2765,TXN-B-001383-L2766,FUZZY_NAME,MATCHED,N,Fuzzy name match above accept threshold
SCN-1384,FUZZY_NAME_MATCH,TXN-A-001384,TXN-B-001384,TXN-A-001384-L2767,TXN-B-001384-L2768,FUZZY_NAME,MATCHED,N,Fuzzy name match above accept threshold
SCN-1385,FUZZY_NAME_MATCH,TXN-A-001385,TXN-B-001385,TXN-A-001385-L2769,TXN-B-001385-L2770,FUZZY_NAME,MATCHED,N,Fuzzy name match above accept threshold
SCN-1386,FUZZY_NAME_MATCH,TXN-A-001386,TXN-B-001386,TXN-A-001386-L2771,TXN-B-001386-L2772,FUZZY_NAME,MATCHED,N,Fuzzy name match above accept threshold
SCN-1387,FUZZY_NAME_MATCH,TXN-A-001387,TXN-B-001387,TXN-A-001387-L2773,TXN-B-001387-L2774,FUZZY_NAME,MATCHED,N,Fuzzy name match above accept threshold
SCN-1388,FUZZY_NAME_MATCH,TXN-A-001388,TXN-B-001388,TXN-A-001388-L2775,TXN-B-001388-L2776,FUZZY_NAME,MATCHED,N,Fuzzy name match above accept threshold
SCN-1389,FUZZY_NAME_MATCH,TXN-A-001389,TXN-B-001389,TXN-A-001389-L2777,TXN-B-001389-L2778,FUZZY_NAME,MATCHED,N,Fuzzy name match above accept threshold
SCN-1390,FUZZY_NAME_MATCH,TXN-A-001390,TXN-B-001390,TXN-A-001390-L2779,TXN-B-001390-L2780,FUZZY_NAME,MATCHED,N,Fuzzy name match above accept threshold
SCN-1391,FUZZY_NAME_MATCH,TXN-A-001391,TXN-B-001391,TXN-A-001391-L2781,TXN-B-001391-L2782,FUZZY_NAME,MATCHED,N,Fuzzy name match above accept threshold
SCN-1392,FUZZY_NAME_MATCH,TXN-A-001392,TXN-B-001392,TXN-A-001392-L2783,TXN-B-001392-L2784,FUZZY_NAME,MATCHED,N,Fuzzy name match above accept threshold
SCN-1393,FUZZY_NAME_MATCH,TXN-A-001393,TXN-B-001393,TXN-A-001393-L2785,TXN-B-001393-L2786,FUZZY_NAME,MATCHED,N,Fuzzy name match above accept threshold
SCN-1394,FUZZY_NAME_MATCH,TXN-A-001394,TXN-B-001394,TXN-A-001394-L2787,TXN-B-001394-L2788,FUZZY_NAME,MATCHED,N,Fuzzy name match above accept threshold
SCN-1395,FUZZY_NAME_MATCH,TXN-A-001395,TXN-B-001395,TXN-A-001395-L2789,TXN-B-001395-L2790,FUZZY_NAME,MATCHED,N,Fuzzy name match above accept threshold
SCN-1396,FUZZY_NAME_MATCH,TXN-A-001396,TXN-B-001396,TXN-A-001396-L2791,TXN-B-001396-L2792,FUZZY_NAME,MATCHED,N,Fuzzy name match above accept threshold
SCN-1397,FUZZY_NAME_MATCH,TXN-A-001397,TXN-B-001397,TXN-A-001397-L2793,TXN-B-001397-L2794,FUZZY_NAME,MATCHED,N,Fuzzy name match above accept threshold
SCN-1398,FUZZY_NAME_MATCH,TXN-A-001398,TXN-B-001398,TXN-A-001398-L2795,TXN-B-001398-L2796,FUZZY_NAME,MATCHED,N,Fuzzy name match above accept threshold
SCN-1399,FUZZY_NAME_MATCH,TXN-A-001399,TXN-B-001399,TXN-A-001399-L2797,TXN-B-001399-L2798,FUZZY_NAME,MATCHED,N,Fuzzy name match above accept threshold
SCN-1400,FUZZY_NAME_MATCH,TXN-A-001400,TXN-B-001400,TXN-A-001400-L2799,TXN-B-001400-L2800,FUZZY_NAME,MATCHED,N,Fuzzy name match above accept threshold
SCN-1401,GENERIC_STRENGTH_EQUIVALENT,TXN-A-001401,TXN-B-001401,TXN-A-001401-L2801,TXN-B-001401-L2802,GENERIC_STRENGTH_EQUIVALENT,MATCHED_WITH_SUBSTITUTE,N,"Same generic name and strength, different brand"
SCN-1402,GENERIC_STRENGTH_EQUIVALENT,TXN-A-001402,TXN-B-001402,TXN-A-001402-L2803,TXN-B-001402-L2804,GENERIC_STRENGTH_EQUIVALENT,MATCHED_WITH_SUBSTITUTE,N,"Same generic name and strength, different brand"
SCN-1403,GENERIC_STRENGTH_EQUIVALENT,TXN-A-001403,TXN-B-001403,TXN-A-001403-L2805,TXN-B-001403-L2806,GENERIC_STRENGTH_EQUIVALENT,MATCHED_WITH_SUBSTITUTE,N,"Same generic name and strength, different brand"
SCN-1404,GENERIC_STRENGTH_EQUIVALENT,TXN-A-001404,TXN-B-001404,TXN-A-001404-L2807,TXN-B-001404-L2808,GENERIC_STRENGTH_EQUIVALENT,MATCHED_WITH_SUBSTITUTE,N,"Same generic name and strength, different brand"
SCN-1405,GENERIC_STRENGTH_EQUIVALENT,TXN-A-001405,TXN-B-001405,TXN-A-001405-L2809,TXN-B-001405-L2810,GENERIC_STRENGTH_EQUIVALENT,MATCHED_WITH_SUBSTITUTE,N,"Same generic name and strength, different brand"
SCN-1406,GENERIC_STRENGTH_EQUIVALENT,TXN-A-001406,TXN-B-001406,TXN-A-001406-L2811,TXN-B-001406-L2812,GENERIC_STRENGTH_EQUIVALENT,MATCHED_WITH_SUBSTITUTE,N,"Same generic name and strength, different brand"
SCN-1407,GENERIC_STRENGTH_EQUIVALENT,TXN-A-001407,TXN-B-001407,TXN-A-001407-L2813,TXN-B-001407-L2814,GENERIC_STRENGTH_EQUIVALENT,MATCHED_WITH_SUBSTITUTE,N,"Same generic name and strength, different brand"
SCN-1408,GENERIC_STRENGTH_EQUIVALENT,TXN-A-001408,TXN-B-001408,TXN-A-001408-L2815,TXN-B-001408-L2816,GENERIC_STRENGTH_EQUIVALENT,MATCHED_WITH_SUBSTITUTE,N,"Same generic name and strength, different brand"
SCN-1409,GENERIC_STRENGTH_EQUIVALENT,TXN-A-001409,TXN-B-001409,TXN-A-001409-L2817,TXN-B-001409-L2818,GENERIC_STRENGTH_EQUIVALENT,MATCHED_WITH_SUBSTITUTE,N,"Same generic name and strength, different brand"
SCN-1410,GENERIC_STRENGTH_EQUIVALENT,TXN-A-001410,TXN-B-001410,TXN-A-001410-L2819,TXN-B-001410-L2820,GENERIC_STRENGTH_EQUIVALENT,MATCHED_WITH_SUBSTITUTE,N,"Same generic name and strength, different brand"
SCN-1411,GENERIC_STRENGTH_EQUIVALENT,TXN-A-001411,TXN-B-001411,TXN-A-001411-L2821,TXN-B-001411-L2822,GENERIC_STRENGTH_EQUIVALENT,MATCHED_WITH_SUBSTITUTE,N,"Same generic name and strength, different brand"
SCN-1412,GENERIC_STRENGTH_EQUIVALENT,TXN-A-001412,TXN-B-001412,TXN-A-001412-L2823,TXN-B-001412-L2824,GENERIC_STRENGTH_EQUIVALENT,MATCHED_WITH_SUBSTITUTE,N,"Same generic name and strength, different brand"
SCN-1413,GENERIC_STRENGTH_EQUIVALENT,TXN-A-001413,TXN-B-001413,TXN-A-001413-L2825,TXN-B-001413-L2826,GENERIC_STRENGTH_EQUIVALENT,MATCHED_WITH_SUBSTITUTE,N,"Same generic name and strength, different brand"
SCN-1414,GENERIC_STRENGTH_EQUIVALENT,TXN-A-001414,TXN-B-001414,TXN-A-001414-L2827,TXN-B-001414-L2828,GENERIC_STRENGTH_EQUIVALENT,MATCHED_WITH_SUBSTITUTE,N,"Same generic name and strength, different brand"
SCN-1415,GENERIC_STRENGTH_EQUIVALENT,TXN-A-001415,TXN-B-001415,TXN-A-001415-L2829,TXN-B-001415-L2830,GENERIC_STRENGTH_EQUIVALENT,MATCHED_WITH_SUBSTITUTE,N,"Same generic name and strength, different brand"
SCN-1416,GENERIC_STRENGTH_EQUIVALENT,TXN-A-001416,TXN-B-001416,TXN-A-001416-L2831,TXN-B-001416-L2832,GENERIC_STRENGTH_EQUIVALENT,MATCHED_WITH_SUBSTITUTE,N,"Same generic name and strength, different brand"
SCN-1417,GENERIC_STRENGTH_EQUIVALENT,TXN-A-001417,TXN-B-001417,TXN-A-001417-L2833,TXN-B-001417-L2834,GENERIC_STRENGTH_EQUIVALENT,MATCHED_WITH_SUBSTITUTE,N,"Same generic name and strength, different brand"
SCN-1418,GENERIC_STRENGTH_EQUIVALENT,TXN-A-001418,TXN-B-001418,TXN-A-001418-L2835,TXN-B-001418-L2836,GENERIC_STRENGTH_EQUIVALENT,MATCHED_WITH_SUBSTITUTE,N,"Same generic name and strength, different brand"
SCN-1419,GENERIC_STRENGTH_EQUIVALENT,TXN-A-001419,TXN-B-001419,TXN-A-001419-L2837,TXN-B-001419-L2838,GENERIC_STRENGTH_EQUIVALENT,MATCHED_WITH_SUBSTITUTE,N,"Same generic name and strength, different brand"
SCN-1420,GENERIC_STRENGTH_EQUIVALENT,TXN-A-001420,TXN-B-001420,TXN-A-001420-L2839,TXN-B-001420-L2840,GENERIC_STRENGTH_EQUIVALENT,MATCHED_WITH_SUBSTITUTE,N,"Same generic name and strength, different brand"
SCN-1421,GENERIC_STRENGTH_EQUIVALENT,TXN-A-001421,TXN-B-001421,TXN-A-001421-L2841,TXN-B-001421-L2842,GENERIC_STRENGTH_EQUIVALENT,MATCHED_WITH_SUBSTITUTE,N,"Same generic name and strength, different brand"
SCN-1422,GENERIC_STRENGTH_EQUIVALENT,TXN-A-001422,TXN-B-001422,TXN-A-001422-L2843,TXN-B-001422-L2844,GENERIC_STRENGTH_EQUIVALENT,MATCHED_WITH_SUBSTITUTE,N,"Same generic name and strength, different brand"
SCN-1423,GENERIC_STRENGTH_EQUIVALENT,TXN-A-001423,TXN-B-001423,TXN-A-001423-L2845,TXN-B-001423-L2846,GENERIC_STRENGTH_EQUIVALENT,MATCHED_WITH_SUBSTITUTE,N,"Same generic name and strength, different brand"
SCN-1424,GENERIC_STRENGTH_EQUIVALENT,TXN-A-001424,TXN-B-001424,TXN-A-001424-L2847,TXN-B-001424-L2848,GENERIC_STRENGTH_EQUIVALENT,MATCHED_WITH_SUBSTITUTE,N,"Same generic name and strength, different brand"
SCN-1425,GENERIC_STRENGTH_EQUIVALENT,TXN-A-001425,TXN-B-001425,TXN-A-001425-L2849,TXN-B-001425-L2850,GENERIC_STRENGTH_EQUIVALENT,MATCHED_WITH_SUBSTITUTE,N,"Same generic name and strength, different brand"
SCN-1426,GENERIC_STRENGTH_EQUIVALENT,TXN-A-001426,TXN-B-001426,TXN-A-001426-L2851,TXN-B-001426-L2852,GENERIC_STRENGTH_EQUIVALENT,MATCHED_WITH_SUBSTITUTE,N,"Same generic name and strength, different brand"
