source_a_line_id,source_a_transaction_id,source_b_line_id,source_b_transaction_id,match_method,confidence_score,identity_status,quantity_status,price_status,amount_status,reconciliation_status,review_required,quantity_difference,price_difference,amount_difference,source_a_product_id,source_b_product_id,source_a_product_name,source_b_product_name,source_a_amount,source_b_amount,source_a_quantity,source_b_quantity,source_a_unit_price,source_b_unit_price,signed_exposure,absolute_exposure,quantity_exposure,price_exposure,amount_exposure,unresolved_exposure,review_exposure
TXN-A-001011-L2021,TXN-A-001011,TXN-B-001011-L2022,TXN-B-001011,EXACT_PRIMARY_ID,100.00,IDENTITY_MATCHED,QUANTITY_MATCHED,PRICE_MATCHED,AMOUNT_MATCHED,MATCHED,N,0.00,0.00,0.00,PRD-0133,PRD-0133,ZENITH Glue Stick 250 MG,ZENITH Glue Stick 250 MG,213.98,213.98,6.71,6.71,31.89,31.89,0.00,0.00,0.00,0.00,0.00,0.00,0.00
TXN-A-001012-L2023,TXN-A-001012,TXN-B-001012-L2024,TXN-B-001012,EXACT_PRIMARY_ID,100.00,IDENTITY_MATCHED,QUANTITY_MATCHED,PRICE_MATCHED,AMOUNT_MATCHED,MATCHED,N,0.00,0.00,0.00,PRD-0098,PRD-0098,AURORA Cutting Board 10 IN,AURORA Cutting Board 10 IN,116.04,116.04,6.79,6.79,17.09,17.09,0.00,0.00,0.00,0.00,0.00,0.00,0.00
TXN-A-001013-L2025,TXN-A-001013,TXN-B-001013-L2026,TXN-B-001013,EXACT_PRIMARY_ID,100.00,IDENTITY_MATCHED,QUANTITY_MATCHED,PRICE_MATCHED,AMOUNT_MATCHED,MATCHED,N,0.00,0.00,0.00,PRD-0006,PRD-0006,NEXUS Glass Spray 9 V,NEXUS Glass Spray 9 V,533.97,533.97,6.35,6.35,84.09,84.09,0.00,0.00,0.00,0.00,0.00,0.00,0.00
TXN-A-001014-L2027,TXN-A-001014,TXN-B-001014-L2028,TXN-B-001014,EXACT_PRIMARY_ID,100.00,IDENTITY_MATCHED,QUANTITY_MATCHED,PRICE_MATCHED,AMOUNT_MATCHED,MATCHED,N,0.00,0.00,0.00,PRD-0056,PRD-0056,AURORA Phone Case 20 W,AURORA Phone Case 20 W,150.12,150.12,9.00,9.00,16.68,16.68,0.00,0.00,0.00,0.00,0.00,0.00,0.00
TXN-A-001015-L2029,TXN-A-001015,TXN-B-001015-L2030,TXN-B-001015,EXACT_PRIMARY_ID,100.00,IDENTITY_MATCHED,QUANTITY_MATCHED,PRICE_MATCHED,AMOUNT_MATCHED,MATCHED,N,0.00,0.00,0.00,PRD-0072,PRD-0072,NEXUS Mouse Pad 100 G,NEXUS Mouse Pad 100 G,199.67,199.67,4.54,4.54,43.98,43.98,0.00,0.00,0.00,0.00,0.00,0.00,0.00
TXN-A-001016-L2031,TXN-A-001016,TXN-B-001016-L2032,TXN-B-001016,EXACT_PRIMARY_ID,100.00,IDENTITY_MATCHED,QUANTITY_MATCHED,PRICE_MATCHED,AMOUNT_MATCHED,MATCHED,N,0.00,0.00,0.00,PRD-0030,PRD-0030,NEXUS Highlighter Set 12 IN,NEXUS Highlighter Set 12 IN,441.52,441.52,6.35,6.35,69.53,69.53,0.00,0.00,0.00,0.00,0.00,0.00,0.00
TXN-A-001017-L2033,TXN-A-001017,TXN-B-001017-L2034,TXN-B-001017,EXACT_PRIMARY_ID,100.00,IDENTITY_MATCHED,QUANTITY_MATCHED,PRICE_MATCHED,AMOUNT_MATCHED,MATCHED,N,0.00,0.00,0.00,PRD-0140,PRD-0140,AURORA Eraser Pack 2000 MAH,AURORA Eraser Pack 2000 MAH,751.63,751.63,6.72,6.72,111.85,111.85,0.00,0.00,0.00,0.00,0.00,0.00,0.00
TXN-A-001018-L2035,TXN-A-001018,TXN-B-001018-L2036,TXN-B-001018,EXACT_PRIMARY_ID,100.00,IDENTITY_MATCHED,QUANTITY_MATCHED,PRICE_MATCHED,AMOUNT_MATCHED,MATCHED,N,0.00,0.00,0.00,PRD-0071,PRD-0071,AURORA Mouse Pad 50 G,AURORA Mouse Pad 50 G,99.94,99.94,5.77,5.77,17.32,17.32,0.00,0.00,0.00,0.00,0.00,0.00,0.00
TXN-A-001019-L2037,TXN-A-001019,TXN-B-001019-L2038,TXN-B-001019,EXACT_PRIMARY_ID,100.00,IDENTITY_MATCHED,QUANTITY_MATCHED,PRICE_MATCHED,AMOUNT_MATCHED,MATCHED,N,0.00,0.00,0.00,PRD-0057,PRD-0057,NEXUS Phone Case 1 L,NEXUS Phone Case 1 L,257.33,257.33,8.11,8.11,31.73,31.73,0.00,0.00,0.00,0.00,0.00,0.00,0.00
TXN-A-001020-L2039,TXN-A-001020,TXN-B-001020-L2040,TXN-B-001020,EXACT_PRIMARY_ID,100.00,IDENTITY_MATCHED,QUANTITY_MATCHED,PRICE_MATCHED,AMOUNT_MATCHED,MATCHED,N,0.00,0.00,0.00,PRD-0122,PRD-0122,AURORA Notebook 5000 MAH,AURORA Notebook 5000 MAH,156.31,156.31,4.90,4.90,31.90,31.90,0.00,0.00,0.00,0.00,0.00,0.00,0.00
TXN-A-001021-L2041,TXN-A-001021,TXN-B-001021-L2042,TXN-B-001021,EXACT_BARCODE,97.00,IDENTITY_MATCHED,QUANTITY_MATCHED,PRICE_MATCHED,AMOUNT_MATCHED,MATCHED,N,0.00,0.00,0.00,PRD-0020,PRD-9852,AURORA Air Freshener 200 G,AURORA Air Freshener 200 G,208.44,208.44,2.00,2.00,104.22,104.22,0.00,0.00,0.00,0.00,0.00,0.00,0.00
TXN-A-001022-L2043,TXN-A-001022,TXN-B-001022-L2044,TXN-B-001022,EXACT_BARCODE,97.00,IDENTITY_MATCHED,QUANTITY_MATCHED,PRICE_MATCHED,AMOUNT_MATCHED,MATCHED,N,0.00,0.00,0.00,PRD-0123,PRD-9937,NEXUS Notebook 3 V,NEXUS Notebook 3 V,43.68,43.68,2.84,2.84,15.38,15.38,0.00,0.00,0.00,0.00,0.00,0.00,0.00
TXN-A-001023-L2045,TXN-A-001023,TXN-B-001023-L2046,TXN-B-001023,EXACT_BARCODE,97.00,IDENTITY_MATCHED,QUANTITY_MATCHED,PRICE_MATCHED,AMOUNT_MATCHED,MATCHED,N,0.00,0.00,0.00,PRD-0011,PRD-9647,AURORA Laundry Detergent 2000 MAH,AURORA Laundry Detergent 2000 MAH,328.20,328.20,3.35,3.35,97.97,97.97,0.00,0.00,0.00,0.00,0.00,0.00,0.00
TXN-A-001024-L2047,TXN-A-001024,TXN-B-001024-L2048,TXN-B-001024,EXACT_BARCODE,97.00,IDENTITY_MATCHED,QUANTITY_MATCHED,PRICE_MATCHED,AMOUNT_MATCHED,MATCHED,N,0.00,0.00,0.00,PRD-0058,PRD-9267,ZENITH Screen Protector 3 V,ZENITH Screen Protector 3 V,224.75,224.75,3.08,3.08,72.97,72.97,0.00,0.00,0.00,0.00,0.00,0.00,0.00
TXN-A-001025-L2049,TXN-A-001025,TXN-B-001025-L2050,TXN-B-001025,EXACT_BARCODE,97.00,IDENTITY_MATCHED,QUANTITY_MATCHED,PRICE_MATCHED,AMOUNT_MATCHED,MATCHED,N,0.00,0.00,0.00,PRD-0101,PRD-9566,AURORA Mixing Bowl Set 100 MG,AURORA Mixing Bowl Set 100 MG,1107.40,1107.40,9.75,9.75,113.58,113.58,0.00,0.00,0.00,0.00,0.00,0.00,0.00
TXN-A-001026-L2051,TXN-A-001026,TXN-B-001026-L2052,TXN-B-001026,EXACT_BARCODE,97.00,IDENTITY_MATCHED,QUANTITY_MATCHED,PRICE_MATCHED,AMOUNT_MATCHED,MATCHED,N,0.00,0.00,0.00,PRD-0098,PRD-9112,AURORA Cutting Board 10 IN,AURORA Cutting Board 10 IN,130.74,130.74,7.65,7.65,17.09,17.09,0.00,0.00,0.00,0.00,0.00,0.00,0.00
TXN-A-001027-L2053,TXN-A-001027,TXN-B-001027-L2054,TXN-B-001027,EXACT_BARCODE,97.00,IDENTITY_MATCHED,QUANTITY_MATCHED,PRICE_MATCHED,AMOUNT_MATCHED,MATCHED,N,0.00,0.00,0.00,PRD-0069,PRD-9423,NEXUS HDMI Cable 1.5 L,NEXUS HDMI Cable 1.5 L,368.28,368.28,8.11,8.11,45.41,45.41,0.00,0.00,0.00,0.00,0.00,0.00,0.00
TXN-A-001028-L2055,TXN-A-001028,TXN-B-001028-L2056,TXN-B-001028,EXACT_BARCODE,97.00,IDENTITY_MATCHED,QUANTITY_MATCHED,PRICE_MATCHED,AMOUNT_MATCHED,MATCHED,N,0.00,0.00,0.00,PRD-0098,PRD-9392,AURORA Cutting Board 10 IN,AURORA Cutting Board 10 IN,50.07,50.07,2.93,2.93,17.09,17.09,0.00,0.00,0.00,0.00,0.00,0.00,0.00
TXN-A-001029-L2057,TXN-A-001029,TXN-B-001029-L2058,TXN-B-001029,EXACT_BARCODE,97.00,IDENTITY_MATCHED,QUANTITY_MATCHED,PRICE_MATCHED,AMOUNT_MATCHED,MATCHED,N,0.00,0.00,0.00,PRD-0058,PRD-9675,ZENITH Screen Protector 3 V,ZENITH Screen Protector 3 V,515.90,515.90,7.07,7.07,72.97,72.97,0.00,0.00,0.00,0.00,0.00,0.00,0.00
TXN-A-001030-L2059,TXN-A-001030,TXN-B-001030-L2060,TXN-B-001030,EXACT_BARCODE,97.00,IDENTITY_MATCHED,QUANTITY_MATCHED,PRICE_MATCHED,AMOUNT_MATCHED,MATCHED,N,0.00,0.00,0.00,PRD-0115,PRD-9927,ZENITH Can Opener 2000 MAH,ZENITH Can Opener 2000 MAH,108.85,108.85,1.69,1.69,64.41,64.41,0.00,0.00,0.00,0.00,0.00,0.00,0.00
TXN-A-001031-L2061,TXN-A-001031,TXN-B-001031-L2062,TXN-B-001031,EXACT_BARCODE,97.00,IDENTITY_MATCHED,QUANTITY_MATCHED,PRICE_MATCHED,AMOUNT_MATCHED,MATCHED,N,0.00,0.00,0.00,PRD-0064,PRD-9580,ZENITH Charging Dock 15 W,ZENITH Charging Dock 15 W,389.97,389.97,6.48,6.48,60.18,60.18,0.00,0.00,0.00,0.00,0.00,0.00,0.00
TXN-A-001032-L2063,TXN-A-001032,TXN-B-001032-L2064,TXN-B-001032,EXACT_BARCODE,97.00,IDENTITY_MATCHED,QUANTITY_MATCHED,PRICE_MATCHED,AMOUNT_MATCHED,MATCHED,N,0.00,0.00,0.00,PRD-0013,PRD-9179,ZENITH Fabric Softener 1 L,ZENITH Fabric Softener 1 L,49.21,49.21,5.10,5.10,9.65,9.65,0.00,0.00,0.00,0.00,0.00,0.00,0.00
TXN-A-001033-L2065,TXN-A-001033,TXN-B-001033-L2066,TXN-B-001033,EXACT_BARCODE,97.00,IDENTITY_MATCHED,QUANTITY_MATCHED,PRICE_MATCHED,AMOUNT_MATCHED,MATCHED,N,0.00,0.00,0.00,PRD-0077,PRD-9544,AURORA Shampoo 1 KG,AURORA Shampoo 1 KG,293.15,293.15,2.75,2.75,106.60,106.60,0.00,0.00,0.00,0.00,0.00,0.00,0.00
TXN-A-001034-L2067,TXN-A-001034,TXN-B-001034-L2068,TXN-B-001034,EXACT_BARCODE,97.00,IDENTITY_MATCHED,QUANTITY_MATCHED,PRICE_MATCHED,AMOUNT_MATCHED,MATCHED,N,0.00,0.00,0.00,PRD-0069,PRD-9138,NEXUS HDMI Cable 1.5 L,NEXUS HDMI Cable 1.5 L,169.83,169.83,3.74,3.74,45.41,45.41,0.00,0.00,0.00,0.00,0.00,0.00,0.00
TXN-A-001035-L2069,TXN-A-001035,TXN-B-001035-L2070,TXN-B-001035,EXACT_BARCODE,97.00,IDENTITY_MATCHED,QUANTITY_MATCHED,PRICE_MATCHED,AMOUNT_MATCHED,MATCHED,N,0.00,0.00,0.00,PRD-0041,PRD-9053,AURORA File Folder Pack 9 V,AURORA File Folder Pack 9 V,587.07,587.07,9.92,9.92,59.18,59.18,0.00,0.00,0.00,0.00,0.00,0.00,0.00
TXN-A-001036-L2071,TXN-A-001036,TXN-B-001036-L2072,TXN-B-001036,EXACT_BARCODE,97.00,IDENTITY_MATCHED,QUANTITY_MATCHED,PRICE_MATCHED,AMOUNT_MATCHED,MATCHED,N,0.00,0.00,0.00,PRD-0040,PRD-9135,ZENITH File Folder Pack 750 ML,ZENITH File Folder Pack 750 ML,861.72,861.72,7.67,7.67,112.35,112.35,0.00,0.00,0.00,0.00,0.00,0.00,0.00
TXN-A-001037-L2073,TXN-A-001037,TXN-B-001037-L2074,TXN-B-001037,EXACT_BARCODE,97.00,IDENTITY_MATCHED,QUANTITY_MATCHED,PRICE_MATCHED,AMOUNT_MATCHED,MATCHED,N,0.00,0.00,0.00,PRD-0061,PRD-9939,ZENITH Battery Pack 200 G,ZENITH Battery Pack 200 G,492.21,492.21,7.68,7.68,64.09,64.09,0.00,0.00,0.00,0.00,0.00,0.00,0.00
TXN-A-001038-L2075,TXN-A-001038,TXN-B-001038-L2076,TXN-B-001038,EXACT_BARCODE,97.00,IDENTITY_MATCHED,QUANTITY_MATCHED,PRICE_MATCHED,AMOUNT_MATCHED,MATCHED,N,0.00,0.00,0.00,PRD-0044,PRD-9143,AURORA Whiteboard Marker 12 IN,AURORA Whiteboard Marker 12 IN,54.89,54.89,1.41,1.41,38.93,38.93,0.00,0.00,0.00,0.00,0.00,0.00,0.00
TXN-A-001039-L2077,TXN-A-001039,TXN-B-001039-L2078,TXN-B-001039,EXACT_BARCODE,97.00,IDENTITY_MATCHED,QUANTITY_MATCHED,PRICE_MATCHED,AMOUNT_MATCHED,MATCHED,N,0.00,0.00,0.00,PRD-0041,PRD-9866,AURORA File Folder Pack 9 V,AURORA File Folder Pack 9 V,68.65,68.65,1.16,1.16,59.18,59.18,0.00,0.00,0.00,0.00,0.00,0.00,0.00
TXN-A-001040-L2079,TXN-A-001040,TXN-B-001040-L2080,TXN-B-001040,EXACT_BARCODE,97.00,IDENTITY_MATCHED,QUANTITY_MATCHED,PRICE_MATCHED,AMOUNT_MATCHED,MATCHED,N,0.00,0.00,0.00,PRD-0015,PRD-9678,NEXUS Fabric Softener 200 G,NEXUS Fabric Softener 200 G,373.83,373.83,7.89,7.89,47.38,47.38,0.00,0.00,0.00,0.00,0.00,0.00,0.00
TXN-A-001041-L2081,TXN-A-001041,TXN-B-001041-L2082,TXN-B-001041,EXACT_BARCODE,97.00,IDENTITY_MATCHED,QUANTITY_MATCHED,PRICE_MATCHED,AMOUNT_MATCHED,MATCHED,N,0.00,0.00,0.00,PRD-0070,PRD-9783,ZENITH Mouse Pad 200 G,ZENITH Mouse Pad 200 G,1046.87,1046.87,9.20,9.20,113.79,113.79,0.00,0.00,0.00,0.00,0.00,0.00,0.00
TXN-A-001042-L2083,TXN-A-001042,TXN-B-001042-L2084,TXN-B-001042,EXACT_BARCODE,97.00,IDENTITY_MATCHED,QUANTITY_MATCHED,PRICE_MATCHED,AMOUNT_MATCHED,MATCHED,N,0.00,0.00,0.00,PRD-0112,PRD-9750,ZENITH Kitchen Towel 30 CM,ZENITH Kitchen Towel 30 CM,670.60,670.60,6.67,6.67,100.54,100.54,0.00,0.00,0.00,0.00,0.00,0.00,0.00
TXN-A-001043-L2085,TXN-A-001043,TXN-B-001043-L2086,TXN-B-001043,EXACT_BARCODE,97.00,IDENTITY_MATCHED,QUANTITY_MATCHED,PRICE_MATCHED,AMOUNT_MATCHED,MATCHED,N,0.00,0.00,0.00,PRD-0119,PRD-9959,AURORA Peeler 100 MG,AURORA Peeler 100 MG,14.63,14.63,1.10,1.10,13.30,13.30,0.00,0.00,0.00,0.00,0.00,0.00,0.00
TXN-A-001044-L2087,TXN-A-001044,TXN-B-001044-L2088,TXN-B-001044,EXACT_BARCODE,97.00,IDENTITY_MATCHED,QUANTITY_MATCHED,PRICE_MATCHED,AMOUNT_MATCHED,MATCHED,N,0.00,0.00,0.00,PRD-0008,PRD-9773,AURORA Dish Liquid 10000 MAH,AURORA Dish Liquid 10000 MAH,265.11,265.11,2.37,2.37,111.86,111.86,0.00,0.00,0.00,0.00,0.00,0.00,0.00
TXN-A-001045-L2089,TXN-A-001045,TXN-B-001045-L2090,TXN-B-001045,EXACT_BARCODE,97.00,IDENTITY_MATCHED,QUANTITY_MATCHED,PRICE_MATCHED,AMOUNT_MATCHED,MATCHED,N,0.00,0.00,0.00,PRD-0018,PRD-9356,NEXUS Surface Wipes 500 MG,NEXUS Surface Wipes 500 MG,231.14,231.14,5.88,5.88,39.31,39.31,0.00,0.00,0.00,0.00,0.00,0.00,0.00
TXN-A-001046-L2091,TXN-A-001046,TXN-B-001046-L2092,TXN-B-001046,EXACT_BARCODE,97.00,IDENTITY_MATCHED,QUANTITY_MATCHED,PRICE_MATCHED,AMOUNT_MATCHED,MATCHED,N,0.00,0.00,0.00,PRD-0117,PRD-9400,NEXUS Can Opener 5 W,NEXUS Can Opener 5 W,163.24,163.24,2.70,2.70,60.46,60.46,0.00,0.00,0.00,0.00,0.00,0.00,0.00
TXN-A-001047-L2093,TXN-A-001047,TXN-B-001047-L2094,TXN-B-001047,EXACT_BARCODE,97.00,IDENTITY_MATCHED,QUANTITY_MATCHED,PRICE_MATCHED,AMOUNT_MATCHED,MATCHED,N,0.00,0.00,0.00,PRD-0116,PRD-9250,AURORA Can Opener 500 MG,AURORA Can Opener 500 MG,194.22,194.22,2.41,2.41,80.59,80.59,0.00,0.00,0.00,0.00,0.00,0.00,0.00
TXN-A-001048-L2095,TXN-A-001048,TXN-B-001048-L2096,TXN-B-001048,EXACT_BARCODE,97.00,IDENTITY_MATCHED,QUANTITY_MATCHED,PRICE_MATCHED,AMOUNT_MATCHED,MATCHED,N,0.00,0.00,0.00,PRD-0132,PRD-9895,NEXUS Ruler Set 60 CM,NEXUS Ruler Set 60 CM,76.08,76.08,3.67,3.67,20.73,20.73,0.00,0.00,0.00,0.00,0.00,0.00,0.00
TXN-A-001049-L2097,TXN-A-001049,TXN-B-001049-L2098,TXN-B-001049,EXACT_BARCODE,97.00,IDENTITY_MATCHED,QUANTITY_MATCHED,PRICE_MATCHED,AMOUNT_MATCHED,MATCHED,N,0.00,0.00,0.00,PRD-0124,PRD-9047,ZENITH Sketch Pad 500 MG,ZENITH Sketch Pad 500 MG,327.75,327.75,6.90,6.90,47.50,47.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00
TXN-A-001050-L2099,TXN-A-001050,TXN-B-001050-L2100,TXN-B-001050,EXACT_BARCODE,97.00,IDENTITY_MATCHED,QUANTITY_MATCHED,PRICE_MATCHED,AMOUNT_MATCHED,MATCHED,N,0.00,0.00,0.00,PRD-0050,PRD-9146,AURORA USB Cable 10000 MAH,AURORA USB Cable 10000 MAH,5.75,5.75,1.86,1.86,3.09,3.09,0.00,0.00,0.00,0.00,0.00,0.00,0.00
TXN-A-001051-L2101,TXN-A-001051,TXN-B-001051-L2102,TXN-B-001051,EXACT_BARCODE,97.00,IDENTITY_MATCHED,QUANTITY_MATCHED,PRICE_MATCHED,AMOUNT_MATCHED,MATCHED,N,0.00,0.00,0.00,PRD-0032,PRD-9085,AURORA Binder Clip Box 3 V,AURORA Binder Clip Box 3 V,754.16,754.16,9.55,9.55,78.97,78.97,0.00,0.00,0.00,0.00,0.00,0.00,0.00
TXN-A-001052-L2103,TXN-A-001052,TXN-B-001052-L2104,TXN-B-001052,EXACT_BARCODE,97.00,IDENTITY_MATCHED,QUANTITY_MATCHED,PRICE_MATCHED,AMOUNT_MATCHED,MATCHED,N,0.00,0.00,0.00,PRD-0024,PRD-9337,NEXUS Floor Polish 100 MG,NEXUS Floor Polish 100 MG,93.88,93.88,1.24,1.24,75.71,75.71,0.00,0.00,0.00,0.00,0.00,0.00,0.00
TXN-A-001053-L2105,TXN-A-001053,TXN-B-001053-L2106,TXN-B-001053,EXACT_BARCODE,97.00,IDENTITY_MATCHED,QUANTITY_MATCHED,PRICE_MATCHED,AMOUNT_MATCHED,MATCHED,N,0.00,0.00,0.00,PRD-0100,PRD-9493,ZENITH Mixing Bowl Set 250 ML,ZENITH Mixing Bowl Set 250 ML,339.75,339.75,5.38,5.38,63.15,63.15,0.00,0.00,0.00,0.00,0.00,0.00,0.00
TXN-A-001054-L2107,TXN-A-001054,TXN-B-001054-L2108,TXN-B-001054,EXACT_BARCODE,97.00,IDENTITY_MATCHED,QUANTITY_MATCHED,PRICE_MATCHED,AMOUNT_MATCHED,MATCHED,N,0.00,0.00,0.00,PRD-0149,PRD-9235,AURORA Wrench Set 45 CM,AURORA Wrench Set 45 CM,281.09,281.09,9.60,9.60,29.28,29.28,0.00,0.00,0.00,0.00,0.00,0.00,0.00
TXN-A-001055-L2109,TXN-A-001055,TXN-B-001055-L2110,TXN-B-001055,EXACT_BARCODE,97.00,IDENTITY_MATCHED,QUANTITY_MATCHED,PRICE_MATCHED,AMOUNT_MATCHED,MATCHED,N,0.00,0.00,0.00,PRD-0088,PRD-9162,ZENITH Face Cream 30 CM,ZENITH Face Cream 30 CM,7.71,7.71,2.90,2.90,2.66,2.66,0.00,0.00,0.00,0.00,0.00,0.00,0.00
TXN-A-001056-L2111,TXN-A-001056,TXN-B-001056-L2112,TXN-B-001056,EXACT_BARCODE,97.00,IDENTITY_MATCHED,QUANTITY_MATCHED,PRICE_MATCHED,AMOUNT_MATCHED,MATCHED,N,0.00,0.00,0.00,PRD-0050,PRD-9330,AURORA USB Cable 10000 MAH,AURORA USB Cable 10000 MAH,26.39,26.39,8.54,8.54,3.09,3.09,0.00,0.00,0.00,0.00,0.00,0.00,0.00
TXN-A-001057-L2113,TXN-A-001057,TXN-B-001057-L2114,TXN-B-001057,EXACT_BARCODE,97.00,IDENTITY_MATCHED,QUANTITY_MATCHED,PRICE_MATCHED,AMOUNT_MATCHED,MATCHED,N,0.00,0.00,0.00,PRD-0009,PRD-9995,NEXUS Dish Liquid 10 W,NEXUS Dish Liquid 10 W,158.18,158.18,1.55,1.55,102.05,102.05,0.00,0.00,0.00,0.00,0.00,0.00,0.00
TXN-A-001058-L2115,TXN-A-001058,TXN-B-001058-L2116,TXN-B-001058,EXACT_BARCODE,97.00,IDENTITY_MATCHED,QUANTITY_MATCHED,PRICE_MATCHED,AMOUNT_MATCHED,MATCHED,N,0.00,0.00,0.00,PRD-0096,PRD-9938,NEXUS Lotion 1 KG,NEXUS Lotion 1 KG,139.13,139.13,5.42,5.42,25.67,25.67,0.00,0.00,0.00,0.00,0.00,0.00,0.00
TXN-A-001059-L2117,TXN-A-001059,TXN-B-001059-L2118,TXN-B-001059,EXACT_BARCODE,97.00,IDENTITY_MATCHED,QUANTITY_MATCHED,PRICE_MATCHED,AMOUNT_MATCHED,MATCHED,N,0.00,0.00,0.00,PRD-0068,PRD-9727,AURORA HDMI Cable 10000 MAH,AURORA HDMI Cable 10000 MAH,380.53,380.53,9.80,9.80,38.83,38.83,0.00,0.00,0.00,0.00,0.00,0.00,0.00
TXN-A-001060-L2119,TXN-A-001060,TXN-B-001060-L2120,TXN-B-001060,EXACT_BARCODE,97.00,IDENTITY_MATCHED,QUANTITY_MATCHED,PRICE_MATCHED,AMOUNT_MATCHED,MATCHED,N,0.00,0.00,0.00,PRD-0120,PRD-9475,NEXUS Peeler 30 CM,NEXUS Peeler 30 CM,278.92,278.92,2.91,2.91,95.85,95.85,0.00,0.00,0.00,0.00,0.00,0.00,0.00
TXN-A-001061-L2121,TXN-A-001061,TXN-B-001061-L2122,TXN-B-001061,EXACT_BARCODE,97.00,IDENTITY_MATCHED,QUANTITY_MATCHED,PRICE_MATCHED,AMOUNT_MATCHED,MATCHED,N,0.00,0.00,0.00,PRD-0124,PRD-9992,ZENITH Sketch Pad 500 MG,ZENITH Sketch Pad 500 MG,233.22,233.22,4.91,4.91,47.50,47.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00
TXN-A-001062-L2123,TXN-A-001062,TXN-B-001062-L2124,TXN-B-001062,EXACT_BARCODE,97.00,IDENTITY_MATCHED,QUANTITY_MATCHED,PRICE_MATCHED,AMOUNT_MATCHED,MATCHED,N,0.00,0.00,0.00,PRD-0144,PRD-9106,NEXUS Marker Set 250 ML,NEXUS Marker Set 250 ML,263.53,263.53,6.58,6.58,40.05,40.05,0.00,0.00,0.00,0.00,0.00,0.00,0.00
TXN-A-001063-L2125,TXN-A-001063,TXN-B-001063-L2126,TXN-B-001063,EXACT_BARCODE,97.00,IDENTITY_MATCHED,QUANTITY_MATCHED,PRICE_MATCHED,AMOUNT_MATCHED,MATCHED,N,0.00,0.00,0.00,PRD-0014,PRD-9180,AURORA Fabric Softener 250 MG,AURORA Fabric Softener 250 MG,350.53,350.53,3.13,3.13,111.99,111.99,0.00,0.00,0.00,0.00,0.00,0.00,0.00
TXN-A-001064-L2127,TXN-A-001064,TXN-B-001064-L2128,TXN-B-001064,EXACT_BARCODE,97.00,IDENTITY_MATCHED,QUANTITY_MATCHED,PRICE_MATCHED,AMOUNT_MATCHED,MATCHED,N,0.00,0.00,0.00,PRD-0029,PRD-9280,AURORA Highlighter Set 9 V,AURORA Highlighter Set 9 V,220.62,220.62,8.44,8.44,26.14,26.14,0.00,0.00,0.00,0.00,0.00,0.00,0.00
TXN-A-001065-L2129,TXN-A-001065,TXN-B-001065-L2130,TXN-B-001065,EXACT_BARCODE,97.00,IDENTITY_MATCHED,QUANTITY_MATCHED,PRICE_MATCHED,AMOUNT_MATCHED,MATCHED,N,0.00,0.00,0.00,PRD-0029,PRD-9494,AURORA Highlighter Set 9 V,AURORA Highlighter Set 9 V,187.69,187.69,7.18,7.18,26.14,26.14,0.00,0.00,0.00,0.00,0.00,0.00,0.00
TXN-A-001066-L2131,TXN-A-001066,TXN-B-001066-L2132,TXN-B-001066,EXACT_BARCODE,97.00,IDENTITY_MATCHED,QUANTITY_MATCHED,PRICE_MATCHED,AMOUNT_MATCHED,MATCHED,N,0.00,0.00,0.00,PRD-0119,PRD-9059,AURORA Peeler 100 MG,AURORA Peeler 100 MG,107.07,107.07,8.05,8.05,13.30,13.30,0.00,0.00,0.00,0.00,0.00,0.00,0.00
TXN-A-001067-L2133,TXN-A-001067,TXN-B-001067-L2134,TXN-B-001067,EXACT_BARCODE,97.00,IDENTITY_MATCHED,QUANTITY_MATCHED,PRICE_MATCHED,AMOUNT_MATCHED,MATCHED,N,0.00,0.00,0.00,PRD-0114,PRD-9820,NEXUS Kitchen Towel 10 W,NEXUS Kitchen Towel 10 W,247.90,247.90,9.94,9.94,24.94,24.94,0.00,0.00,0.00,0.00,0.00,0.00,0.00
TXN-A-001068-L2135,TXN-A-001068,TXN-B-001068-L2136,TXN-B-001068,EXACT_BARCODE,97.00,IDENTITY_MATCHED,QUANTITY_MATCHED,PRICE_MATCHED,AMOUNT_MATCHED,MATCHED,N,0.00,0.00,0.00,PRD-0150,PRD-9606,NEXUS Wrench Set 9 V,NEXUS Wrench Set 9 V,386.30,386.30,4.34,4.34,89.01,89.01,0.00,0.00,0.00,0.00,0.00,0.00,0.00
TXN-A-001069-L2137,TXN-A-001069,TXN-B-001069-L2138,TXN-B-001069,EXACT_BARCODE,97.00,IDENTITY_MATCHED,QUANTITY_MATCHED,PRICE_MATCHED,AMOUNT_MATCHED,MATCHED,N,0.00,0.00,0.00,PRD-0018,PRD-9545,NEXUS Surface Wipes 500 MG,NEXUS Surface Wipes 500 MG,42.45,42.45,1.08,1.08,39.31,39.31,0.00,0.00,0.00,0.00,0.00,0.00,0.00
TXN-A-001070-L2139,TXN-A-001070,TXN-B-001070-L2140,TXN-B-001070,EXACT_BARCODE,97.00,IDENTITY_MATCHED,QUANTITY_MATCHED,PRICE_MATCHED,AMOUNT_MATCHED,MATCHED,N,0.00,0.00,0.00,PRD-0001,PRD-9869,ZENITH All Purpose Cleaner 10 IN,ZENITH All Purpose Cleaner 10 IN,297.47,297.47,8.60,8.60,34.59,34.59,0.00,0.00,0.00,0.00,0.00,0.00,0.00
